CONS_NO,FLAG,mean,median,trimmed_mean,std_dev,variance,cv,iqr,mad,min,max,range,percentile_5,percentile_95,zero_count,zero_ratio,longest_zero_streak,zero_streak_count,mean_abs_daily_change,std_abs_daily_change,max_abs_daily_change,unusually_large_changes_count,linear_trend_slope,trend_r2,early_vs_late_change,relative_trend,monthly_mean_1,monthly_std_1,monthly_mean_2,monthly_std_2,monthly_mean_3,monthly_std_3,monthly_mean_4,monthly_std_4,monthly_mean_5,monthly_std_5,monthly_mean_6,monthly_std_6,monthly_mean_7,monthly_std_7,monthly_mean_8,monthly_std_8,monthly_mean_9,monthly_std_9,monthly_mean_10,monthly_std_10,monthly_mean_11,monthly_std_11,monthly_mean_12,monthly_std_12,seasonal_variation,temporal_consistency,peak_to_average_ratio,high_consumption_day_count,high_consumption_day_ratio,peak_frequency
CONS_000396,0,29.354217389044553,29.38909371429382,29.349457371778993,4.014785542683411,16.11850295373973,0.1367703097889941,5.693676440458503,3.2581108268733785,16.959606790350243,41.9063034676456,24.946696677295357,22.55496334445683,36.02227668358981,0,0.0,0,0,3.242219454229663,4.110082559017763,13.246129976890298,11,-0.001830638717920288,0.018524223419420616,-4.671815752103868,-0.15544004934653777,30.290988234662343,2.53577859653715,32.064742809829035,2.979034378653256,33.11596384469996,3.092640550313374,32.68165841146761,3.3481247273524373,31.94020513091946,2.9065936892241546,30.63602365518602,2.614736455402055,28.182423253628063,2.621845404725739,27.07874625401078,2.880018903676426,25.280080270424182,3.0586671302515347,24.79485704579208,2.901482742947829,26.53489253434667,2.4412427352493196,28.599423323537682,2.5738154072031314,7.171437219639856,2.9254526319740353,1.427607538795367,70,0.06769825918762089,70
CONS_000397,0,21.964277363067904,22.179318981072168,21.979515447064397,3.337035544021871,11.135806222065344,0.15193012439839448,5.363377421682312,2.822951795327577,13.209445129467513,30.985456514574643,17.776011385107132,16.72908282444744,27.1274661748943,0,0.0,0,0,1.910813058246769,2.421305337322615,8.122406919884774,12,-0.002060613296894757,0.03397275422276447,-5.1111879346454145,-0.2197666739054511,23.051120516766122,1.8658457409705937,24.667932579426118,1.949174130393671,25.540525328631386,1.625067201124424,25.514328412256837,1.9642094935119603,24.525843746531645,1.9601612697031194,23.34633299361551,1.7161601863670066,20.615638141154122,1.6207487196174055,19.05714880225975,1.8873859848185666,18.133702627109454,1.73555931080162,18.151783951118368,1.777749961932096,19.08221451526135,1.9692321798599808,20.65166208043773,2.080459168856765,6.814334523710151,2.887846942785027,1.410720443548717,59,0.05705996131528046,59
CONS_000398,0,21.01171557071957,21.079753677448576,21.04387279386212,3.252984092005154,10.581905502838595,0.15481762668254723,5.032874732509708,2.7584717989593313,12.48655594162154,28.367689201827115,15.881133260205575,15.749723959123827,26.04050498971949,0,0.0,0,0,1.8098554795601889,2.283763533287133,7.23657536239719,12,-0.0017315294566357076,0.025243834027531387,-4.915526605763034,-0.22559425076546866,21.83652319806456,1.5935226276293084,23.561874389237033,1.570775178296066,24.727643178586067,1.475642726989366,24.881553081461075,1.6839155987294683,23.729142453132464,1.7455525584377007,21.80721241373402,1.5945176954314686,20.08595546410506,1.5387656688485163,18.081519019499797,1.7509417815805335,17.13027341379864,1.6297292221883006,16.92265123625927,1.6155021367651445,18.478624589296192,1.5527864700625584,19.793336096625058,1.7384369384114677,7.05573524603367,2.9078749700531477,1.3500890851230263,60,0.058027079303675046,60
CONS_000399,0,32.78281135731539,32.66211655323403,32.80109074619897,4.49826543739857,20.234391945294547,0.13721414100687415,6.317981232374642,3.602003317193055,18.57370990792238,45.42346864651352,26.849758738591138,25.325616232308885,40.05129677689966,0,0.0,0,0,3.8524459984072195,4.847785978003098,14.935755417434532,10,-0.002414002019079286,0.02565928354713365,-5.887526489632894,-0.17287915740138474,33.36061387262952,3.3868668898803564,36.093107715002255,3.4672815578817944,36.47513741286732,3.9120861680941714,36.573387445873195,3.6276648624843917,35.08293145196462,3.492930076324227,34.00780808478628,3.115773131106827,31.933088597309776,2.9982938943588984,29.35100707020108,3.648586924121706,29.07268052412002,3.6691137785150683,28.53109863216681,3.494639857171458,30.270891775859226,3.183399139381711,31.656305973958517,3.2894252903593793,6.874195531615701,2.9836533165768278,1.3855879157474849,73,0.07059961315280464,73
CONS_000400,0,22.239405710066237,22.323643407974572,22.273447224029585,3.359651760892116,11.287259954465494,0.151067508440836,5.135697638735763,2.8123657551380177,13.30557603555802,31.03119973927096,17.72562370371294,16.7412882459611,27.364247742964142,0,0.0,0,0,2.0745538004777035,2.5787607346988195,8.28512452856701,9,-0.0019819401200519855,0.031006443689702734,-4.825620708113334,-0.2088736570372143,23.112853576979173,1.9136329754412553,24.96278840635043,1.764636490537905,25.69875453391989,1.7187917877836274,26.069918175189596,1.8734472623443237,25.046956763386167,1.9923992075913373,23.004434389907757,1.8462132829134215,20.96080778817883,1.8759144951613396,19.200681170578534,1.8985022963811935,18.67586035063887,2.0398083754176035,18.397427455948172,2.1574356820525207,19.341786097790976,1.6956228495267267,21.2782875639477,1.8449778684770395,6.865043260601201,2.8735557689744775,1.3953249807345485,55,0.05319148936170213,55
CONS_000401,0,32.21603822064795,32.23773727250958,32.24097626331644,4.30831694728766,18.561594918286065,0.1337320493614984,6.146454143860154,3.5331146079102655,19.749529785626613,44.263422860382974,24.51389307475636,25.306993898041267,39.13775321368988,0,0.0,0,0,3.6202976544098755,4.568360257530755,15.911323267694218,8,-0.0025246093208118035,0.030593734821111607,-4.4416591376646615,-0.13501775722985074,32.67362233761108,3.2175342706078656,35.19390419380301,3.530734556202463,36.78146714002492,3.27972746908823,35.19934334271449,3.020162343983026,34.5320583500208,3.1464704396639984,33.1914513734983,3.235561781795707,30.88709322521052,3.2362031079016753,29.789224807907612,3.630863469215391,28.67212319194963,3.5461926743655017,28.101199332713865,3.1467355614979056,29.17618061569315,3.0892283989127582,31.204121795787582,3.324838926830022,6.927553571432398,2.8987304229873083,1.3739560768852552,63,0.0609284332688588,63
CONS_000402,0,20.81888218085404,20.89417493922592,20.82835663739408,3.2360688221814655,10.472141421894937,0.1554391171740421,5.1477547471064256,2.7258455896356644,11.440222118908862,29.070287088481663,17.6300649695728,15.691576855409073,25.84813681594999,0,0.0,0,0,1.8619088622762952,2.327045541445389,8.444553784705883,9,-0.002087998986484446,0.03709236244504854,-4.751793457954925,-0.22077170211518132,21.472715429571622,1.5130372517286128,23.305625322896326,1.7794870316572406,24.442764270479195,1.836364878489933,24.69518524715735,1.5602135526689973,23.605357107814118,1.6225433009215027,21.75849611208831,1.4293113748500295,19.86553172590996,1.6862556176941519,17.864762589805025,1.546443044317809,16.896903376366918,1.4277036819150297,16.96900507009056,1.781758557670409,18.081169096485805,1.7412572921776888,19.739025639053793,1.635683469236931,7.024972116068657,2.8890210750137006,1.3963422934817165,65,0.06286266924564797,65
CONS_000403,0,38.040645309104946,38.33086821344931,38.13017673961633,5.129674410389331,26.313559556603135,0.13484719393848876,7.4058539808895745,4.155377191690567,22.20086439702186,54.01781643326795,31.816952036246093,29.389381834190754,45.87710212779948,0,0.0,0,0,4.505991007360085,5.895230175657263,22.177496526903827,15,-0.002030535600884922,0.013960502214476533,-4.032254016592887,-0.10346159130228942,38.76794872475715,4.305910086400027,40.77972704144058,4.236138773088435,41.86748219273054,3.828871722710407,42.73178947218936,4.20267622238211,40.78070899260183,3.3267450210228176,38.20737332893898,4.1845295848359365,36.70667901382179,4.27309654218548,35.204638167087516,4.310295282001224,34.49841986282632,4.650217752626147,34.039230708897314,4.014000790349831,34.97193156271068,4.789571042353604,36.59660294987121,4.831793324029936,7.341874525241934,3.0444223119548743,1.4200025939185714,57,0.0551257253384913,57
CONS_000404,0,34.72161937955395,34.56719917167197,34.731299987941874,4.794964638206137,22.991685881647314,0.13809737523164914,6.781064667158461,3.8866198307577977,22.352345168777155,48.7780099421704,26.425664773393244,26.691405580880538,42.50120954588493,0,0.0,0,0,4.228625909764619,5.287025044931473,17.81764661802335,9,-0.002261459243018505,0.019818288169006992,-5.079194430961035,-0.1386047267337893,35.80135733214852,3.848213516358874,37.78718992337568,3.645809870843478,38.780855332446954,3.495571848875347,38.73860333819371,3.8825356163798794,37.070664432045895,3.696455054365251,35.49873896006256,3.562337866424867,33.195371580332235,3.8113559679122506,31.108264960918444,4.0194577887569425,30.9822123731373,3.876040908802094,31.18458133300814,3.816506125292288,31.45469050386327,3.8465452380816507,33.87523698957952,4.245277124132092,7.014528165425293,3.05184642575432,1.4048310363675782,73,0.07059961315280464,73
CONS_000405,0,32.12901349484444,32.25505236881825,32.14916805801576,4.290519647146134,18.408558842546988,0.13354034397272313,5.823748204772855,3.4486318016316684,18.20227512295341,46.77178512220378,28.56950999925037,25.180684098550326,39.26337726416809,0,0.0,0,0,3.579789742554919,4.525739969163218,16.363758124466308,12,-0.0024290221935191255,0.028556343787558114,-5.782717719852947,-0.17502189350520433,32.685270401841215,3.623289034164303,34.885455460745526,3.3729062152551768,35.75162141193628,2.4229813336116295,35.98792219531185,3.2414399837462713,34.886989462979564,3.1742801031361827,33.16828321365226,3.3146314165046005,31.133231211093136,3.144209286548003,29.03368288745882,2.962220057481274,28.07783210676008,3.3280800474245074,27.764086121699275,3.2951174678414117,30.276146338948973,3.4836565910375956,31.122003058929604,3.0364111735402513,7.033739281016359,2.9394300505924607,1.4557491369587132,73,0.07059961315280464,73
CONS_000406,0,22.649339281112645,22.849334723722258,22.674786657905123,3.3899152987793593,11.491525732898351,0.1496694939766621,5.291858921032333,2.87458650158584,14.221776820906616,31.3955928183171,17.173815997410482,17.091892909790115,27.918212981776716,0,0.0,0,0,2.058443725717715,2.625139903696511,9.184365004231328,13,-0.002080572876220277,0.033561981777772476,-5.466349938006594,-0.22948335472240172,23.39786455775407,1.8700522004078934,25.24958983175735,2.107559164799765,26.17703885004383,2.001452881033981,26.07089297744862,1.6733100299097081,25.582752147742696,1.9869408217088063,23.71295281555192,1.8324027509751313,21.600570279766394,2.095133823718935,19.66230684790097,2.025684336620277,18.736749216724153,1.6273317615637453,18.586731029386385,1.7064786299951997,19.800716912679164,2.1714811134250644,22.277682598278616,2.1568993311621516,6.998666132612296,2.8797827096054998,1.3861592624178098,65,0.06286266924564797,65
CONS_000407,0,35.88273947155177,35.955166413724136,35.85933473011623,4.730508141734473,22.377707279016143,0.13183240966460943,6.433904157085415,3.809266006689663,20.574963258902542,50.29534136747942,29.72037810857688,28.192848406412914,43.80957402115373,0,0.0,0,0,4.462490952508598,5.536188248331023,15.517345127598109,6,-0.0019693589672888953,0.015441646557188271,-3.089248579336328,-0.08738140883544813,36.19220056565238,4.188353199772497,37.651431302389064,3.6096888701702246,40.05244260696786,4.296509932850042,40.31002963518157,3.8179234393586112,38.10444732037122,3.536876882981992,36.53092436605391,3.642332896768504,34.90221760155829,3.789611171773724,33.4455754985711,3.785482001351549,32.36017314048819,4.1524921593320885,32.20157348768764,3.8749895221667434,33.17563673753293,3.8319575532644636,34.36107049752991,3.9561529065931675,6.977988546177862,2.8273030330492532,1.4016583099987616,80,0.07736943907156674,80
CONS_000408,0,37.23681828232532,37.3302777015,37.26332697025795,4.876435827459473,23.77962637933036,0.1309573675046435,6.609156934736468,3.9267209434127213,19.74981159135032,50.71151086758612,30.9616992762358,29.14888659631839,45.32789377119239,0,0.0,0,0,4.4629476490895446,5.613548236305815,19.38220143856333,8,-0.0018541691691757317,0.012881104711946478,-4.426046318120228,-0.11380958659339312,38.75386063957174,4.166926152962175,40.01626135572822,4.32863694105724,40.82782700648073,3.883760888741936,40.50640255992517,4.177018029147572,39.27010094058429,4.031436285023875,37.83706365715612,4.152414169451502,36.796763631857885,4.2875253425989985,33.74658164443947,3.9025424708755736,33.40215865829501,4.189426509881572,33.85979695800495,3.730382786925772,34.91585876547625,4.5747800397871865,35.81582829976902,3.776564961428456,6.246694327850925,2.7617109423906667,1.3618647307950023,71,0.06866537717601548,71
CONS_000409,0,21.214529220897724,21.45233921285674,21.232313669831385,3.353899095462614,11.24863914254494,0.1580944315306497,5.275841424653208,2.8552498875215804,13.364737421290672,29.30711451017521,15.94237708888454,15.806652059143063,26.430890226429163,0,0.0,0,0,1.9307609510947827,2.4087892560336903,7.710610823415834,7,-0.0022690909190780113,0.040781503867992286,-5.068520786218379,-0.22922194166488302,22.11296271519537,1.8576367240377578,24.075555859545535,1.8165343140979593,25.11425255143464,1.792134061592309,24.923892871265636,1.6043897834419187,23.696738307590955,1.6238088416792256,22.373496978422704,1.8180409479964652,20.097264840094823,1.693519689106665,18.421348093639455,1.783740135154558,16.933553119643427,1.6226647711364905,17.401814382604904,1.503543566989936,18.30733569460115,1.8965953021509367,19.855650790184683,1.8052689849327552,7.12236102544847,2.977858588262474,1.3814642231061875,62,0.059961315280464215,62
CONS_000410,0,40.05537606331888,40.00511588204716,40.08982316030633,5.253734000061639,27.60172094340367,0.1311617661657915,7.289703166889701,4.245317358929961,25.000922978655225,56.08589700231607,31.08497402366084,31.253387547701887,48.60917089089088,0,0.0,0,0,4.952357078568087,6.218397946344991,21.282377396058607,10,-0.002006817656974563,0.012999872493626441,-3.761765571985798,-0.09428670231172685,41.636269669190916,4.515538386501352,42.23521398122731,4.347729252559874,44.32305769493131,4.737372959177175,43.55174117248038,4.203377270146258,42.736744900187496,4.087262431882155,40.93275181860901,4.474859225178914,38.407014612370816,4.248742779412491,37.507328135116,4.4263398592434555,35.53027871168209,3.490817931259482,36.0674029131528,4.663482473112841,36.65622522131834,4.675830913542847,39.99343597470427,4.579015923419005,7.523388015157138,3.0555135015193033,1.4002089385816143,67,0.06479690522243714,67
CONS_000411,0,24.814156859248186,25.06327380559201,24.857082392169197,3.616104800122955,13.076213925472276,0.1457274843109471,5.368793617436673,2.9740774039849236,14.183045832015392,36.71839116446022,22.53534533244483,18.815958340569452,30.4247468972439,0,0.0,0,0,2.477202374535779,3.133349262168273,10.941939843560434,7,-0.0019777763631847484,0.026652120856324846,-6.362310943091085,-0.24108138350616332,26.026836783021686,2.123276442245196,27.632557515365683,1.8908637802359018,28.62936514306973,2.2933091336071474,28.44215856630869,2.1744678847984282,27.018033578946557,2.3305441049521884,25.688311717137232,2.4166470791113897,23.79968220114835,2.418121324647527,21.99494851549031,2.231351564994679,20.71938363578567,2.2937328852036813,20.81620328986615,2.17912845907876,21.955392996533522,2.516358513389819,23.960727578226894,2.531557703601747,6.962731131574284,2.9121038684234524,1.4797355353639516,62,0.059961315280464215,62
CONS_000412,0,24.092009243043144,24.06820441959936,24.09567015240502,3.6245107524523044,13.13707819464237,0.15044451317626867,5.468171637338244,3.019126142362587,15.092160575294116,35.06040438931723,19.96824381402311,18.11759509215341,29.924506883985458,0,0.0,0,0,2.4553586008337054,3.1032349736641156,10.083321249391954,9,-0.002279177862438521,0.03523035968521071,-5.443011352021564,-0.21644965222117415,25.00727281119757,2.323674206603775,27.19786057620275,2.409916674825366,27.736783849580743,2.0062689068779926,27.489503974447512,2.3887081959816534,26.993225230291422,2.326443005079961,25.271610587474534,2.223839367390475,22.688923110052706,2.214033324388501,21.083740269241073,2.1293342828200243,20.090963088893393,2.107933296919205,20.000926737197997,2.3331297785449916,21.596745689905486,1.9334405872797293,22.90834690960785,2.0548129244493825,6.9755332592405,2.9606682116105465,1.455271022867066,68,0.06576402321083172,68
CONS_000413,0,38.62936034510399,38.67342576185732,38.6468058554979,5.135142724383621,26.369690799790032,0.13293366873212534,7.2754819200375,4.1290063317880925,19.37570915222738,53.76482313334259,34.38911398111521,30.347012759502064,47.14264734925774,0,0.0,0,0,4.800453402699015,6.086475322387377,19.47495168348177,6,-0.0022014263992848004,0.016374299476857535,-4.772309174834248,-0.12310600762666525,39.59016280680173,4.07924722724684,42.047629160517495,4.415740549816518,41.30691032355216,4.447666582947281,41.75665222109425,4.187231454027491,41.754391919089805,4.319215444647437,40.235207310416584,4.595036679707474,37.461261772775316,4.732331320299258,35.53458635600897,4.442327656563338,35.51521867311522,3.3368628759370593,34.0890159209829,4.517476631122496,36.21845839450196,4.46764266867436,36.91251590002374,4.314029280536426,6.456964285088041,2.8890029753476516,1.391812374349723,64,0.061895551257253385,64
CONS_000414,1,20.04506694555219,28.937674057936547,20.14222730703514,16.42474416105148,269.7722207559946,0.8193907950656746,33.94487109986104,15.70261530550976,0.0,44.98478900358536,44.98478900358536,0.0,38.66858750954669,405,0.3916827852998066,6,239,16.67306000288837,22.787975219595666,44.98478900358536,0,-2.632423537158076e-05,2.2886561468205002e-07,3.5942437642741965,0.21444161182496732,18.977722697746643,17.108008015001,21.9114239625295,17.798116014120453,23.88105187790329,17.58055099365386,21.794894688865938,18.078306115839094,20.620445895139948,17.793115903027942,18.93825274125515,16.830410082425423,19.128582693218945,16.190366539847435,19.006021605302784,14.351907945496757,18.185032842063997,15.143865139349586,16.77762547412959,14.442727015424126,21.41846715126584,14.376679679912177,20.689623937862272,15.732266274952215,3.6504374377572226,1.9600704811446157,2.2441824156334205,2,0.0019342359767891683,2
CONS_000415,0,19.373693883793933,19.62333192463384,19.438507174997643,3.2160124896909874,10.342736333848423,0.16599892322972304,5.486486804399998,2.78229584019033,11.57379869544803,27.180147325390436,15.606348629942406,14.168523315056241,24.027171605367915,0,0.0,0,0,1.5842899993636124,2.016359029671375,6.62254109811936,9,-0.0021531726636085315,0.0399375746895283,-4.8459614917805585,-0.2361366387529681,20.512390173885308,1.6212066720847196,22.001580852263285,1.3300097598700342,23.02220458669191,1.3848524073370536,23.130521017684906,1.2722156747345195,21.989539670728906,1.3508043525222628,20.521823347346302,1.5046831678888144,18.077030131564175,1.630130434886078,16.441878977996392,1.6107818356316972,15.430098909669184,1.638253080289548,15.444540487026156,1.2867277627865898,16.16429582604763,1.7019867898736116,18.549785242059144,1.639020702731454,7.0919405943914064,2.9528883709552445,1.4029408168354394,39,0.037717601547388784,39
CONS_000416,1,13.648819569972105,19.25497409218897,13.546837625223628,11.728439695808996,137.55629769822824,0.8593005993215256,24.205546635861758,11.246416125354111,0.0,34.72318706886871,34.72318706886871,0.0,27.764818649550023,426,0.4119922630560928,9,246,11.668872475310796,16.1255777706921,31.29672729656886,0,-0.00046750205868444436,0.00014156178292445976,-2.2439168463194648,-0.1554249286765197,14.195095182989041,11.953113836628354,15.95216772112676,12.54645507715113,15.6018257425735,13.123719975803208,16.56641096010806,13.414494679904786,16.695430719837997,12.509948259334537,16.006813549017064,11.755535657123936,10.899176813484585,11.16054187207007,11.085770033309435,10.251604789509292,9.651778102488207,9.562677829150898,11.691925755981412,9.330037332039915,12.039520694429585,10.016953641823283,12.746415693871572,11.399225254472062,5.265488008934389,2.524002886402746,2.5440430468593727,2,0.0019342359767891683,2
CONS_000417,0,22.399269826348227,22.51928749727972,22.432350914647788,3.399957128579121,11.55970847617598,0.15178874147009092,5.261636004507743,2.8424415319077734,12.747001380827484,30.874881826732924,18.12788044590544,16.9854270464734,27.619206871947686,0,0.0,0,0,2.0813069095323873,2.6162426165538837,8.026151052880646,8,-0.001539161285478928,0.01825916055730048,-5.017572959580736,-0.21216807339232682,23.521433318334907,1.861241426764293,25.002430545400543,1.9533519343441066,25.889972830561558,1.8264475894275152,25.870969276547516,1.9681497868240714,25.1720844883769,1.8234303274340655,23.53970464670473,2.357880077413508,21.42500691564799,1.9645007773845165,19.566826048544264,2.1532280355891276,18.20319214817396,1.7766313699522773,18.558530847969436,1.7727890446925818,19.396375567870237,1.7046320415566423,21.463193397338284,1.927215121289867,7.007768673000083,2.8978055116734205,1.3783878085180723,63,0.0609284332688588,63
CONS_000418,0,16.26436251430225,16.40348061117877,16.281012487857282,2.9790188138156215,8.874553093067433,0.18316233593746156,5.50191540663165,2.6388020524741043,10.127395654406056,22.041117013931984,11.913721359525928,11.845542828196143,20.6286209958281,0,0.0,0,0,1.0573909634823306,1.3317146616296553,4.589275213455025,4,-0.002035571875359137,0.041599280384727155,-5.02184296703224,-0.289129725966942,17.262254674912132,1.0991748490907596,19.056795317238553,1.1272511767567752,19.877906968733303,0.9080283592968105,19.821534512075253,0.9320637712537624,19.127870649400474,1.055844868029287,17.113900821001533,1.1309954948857672,14.986129118242383,1.2161108365381788,13.288505229105489,1.0505563490729466,12.44730347375537,0.9758187883340181,12.47040833997272,0.8275289445675132,13.59584177506727,1.0060223703797395,14.960978610809367,1.0295188524871768,6.8659463123567654,2.8854933257478343,1.3551785776645906,44,0.0425531914893617,44
CONS_000419,0,31.577317584766085,31.56816687648992,31.601421408422055,4.3384074789105975,18.821779453067407,0.1373899898202118,6.065617691708816,3.5188187154809967,16.633803814850147,43.14394254314485,26.510138728294706,24.318417345031065,38.81257610843643,0,0.0,0,0,3.5256339102014063,4.489926676463316,16.938117397314976,7,-0.0023380662249444847,0.025876906844841896,-4.91616098834017,-0.1472591959370988,32.97260985126001,3.021805364547132,33.699542791314045,3.4496207492687545,35.34430141551063,2.9106769946257796,35.55207798952507,3.5032146327875235,34.33135668891478,3.252478853359551,32.16708083938981,3.1811318733727,29.959474292163755,3.678156031118328,29.079852972309993,3.234092165981776,27.565226714673308,3.3861056512040846,27.940314968601182,3.694629459244694,28.90376992663938,3.2662193482376294,30.14853255288732,3.365171405075397,7.031043847312553,2.885823332781058,1.3662953181831872,73,0.07059961315280464,73
CONS_000420,0,19.154104267207078,19.500180320367363,19.188497708156234,3.1801362261818356,10.113266417074048,0.16602896255490515,5.471692392000133,2.7707486652707596,12.116477828771506,26.245407615410013,14.128929786638507,14.136644505761124,23.825639010688374,0,0.0,0,0,1.4328598934343444,1.8108180259202875,5.281707109817372,6,-0.0022207138302802357,0.043446337605773655,-5.570154253153586,-0.2727533635668902,20.291608508196866,1.4270389559370007,22.050008792603403,1.4351528739780888,22.717626823548446,1.171071630356079,22.770561323462005,1.3446405856644936,21.872945271987287,1.327985528730602,20.23076939466487,1.4884506831691067,18.164662581800886,1.5754151907538643,16.103924911559467,1.4282654523483778,15.217774847037504,1.2296781481027887,15.155016421753537,1.4031757858784712,16.02191320507827,1.308585630846583,17.980255289038393,1.5161602370067089,7.05697769717116,2.966978734506391,1.3702236282654063,42,0.04061895551257253,42
CONS_000421,0,21.463823543891838,21.51096102140262,21.47572314253512,3.322539605886893,11.03926943268703,0.15479718440171555,5.400324832696615,2.8121956437934363,13.038449229732102,30.40773494201729,17.369285712285187,16.26129459844235,26.61783701866992,0,0.0,0,0,1.9802442505342361,2.4689483025373415,10.01501678033187,6,-0.002246668512527216,0.040737754837292695,-4.882560631968268,-0.2178911638159488,22.362975193813902,1.809354128650201,24.331570381830375,1.6610982776162446,25.15953715894285,1.5239614396678176,25.15251061148716,2.103064590103508,24.0467242991619,1.8818972047390947,22.233514194516655,1.7515546240532345,20.526510033690293,1.8684393830255215,18.819677419862643,1.8138930748029136,17.727986489253727,1.6769996107101062,17.371302112461198,1.7766003777653117,18.74524672749671,1.6672116237442993,19.792580734683025,2.0716831739146353,6.93767559070357,2.894823461089271,1.416696958169587,63,0.0609284332688588,63
CONS_000422,0,21.110008078748493,21.097079890036504,21.129303909175878,3.3113424415007127,10.964988764883902,0.15686125141624171,5.261222916865233,2.8105680053172963,12.4760550574264,29.392554330171173,16.916499272744772,15.82002079620686,26.223218425763417,0,0.0,0,0,1.8072376715346243,2.3055221458048605,6.988769085893292,10,-0.0022784499965009977,0.0421822983299136,-4.989186116365303,-0.2247201802232487,22.17789184233701,1.6680184883830558,23.814618969099385,1.6159742544739033,24.956456184352746,1.6124185120809407,24.910806762028006,1.7988811707805588,23.61039379487552,1.935771600667224,21.996886801378103,1.6656145989138198,19.944501780890853,1.8751632487915684,18.157477583979006,1.660529482288672,17.22670196812119,1.804851532466133,17.20394091014931,1.5692860177857286,18.305406050178654,1.6109544014337476,19.79964751826016,1.6538239381682416,7.002509705352157,2.932700038735342,1.3923515722103947,63,0.0609284332688588,63
CONS_000423,1,19.407372853907102,27.975670838547398,19.478092076700243,16.07527726133566,258.4145390288153,0.8283077031619802,33.5488711915046,15.390759903485455,0.0,44.40681176705015,44.40681176705015,0.0,37.77468115226638,410,0.3965183752417795,8,247,16.496537568146938,22.40533328630004,44.40681176705015,0,-0.002722345824364311,0.00255522453315038,-4.376659849837594,-0.17830697427984335,23.722507590064744,15.520944226630432,20.3182019228808,17.736899349281224,18.87343511983155,17.760960874971136,22.09549521813386,17.44066411562916,21.99998744422569,16.561161158580223,20.45071173763076,16.674522473016406,20.52828996221798,14.890754662470538,17.041192206552093,14.807260593325708,13.942209633833698,14.2479407723548,17.89881086924861,13.981950749970714,14.973648133153931,14.799183587072617,19.51171032971237,15.822854296980408,5.726926066828954,2.911473781180663,2.2881412035101363,1,0.0009671179883945841,1
CONS_000424,1,10.967368911983945,14.589809243699925,10.873315406998666,9.23829314958806,85.34606031772567,0.8423435357544986,19.21718982462497,8.71874008283442,0.0,25.038930067562617,25.038930067562617,0.0,22.524516677386202,411,0.39748549323017407,8,233,8.65036826612114,12.385235827194943,25.038930067562617,0,-0.0019669528299218913,0.004038906861812741,-3.6304576162285427,-0.31647721377734084,10.48850576635995,9.618012674546993,10.508855401879657,10.472400944100885,14.487588528473912,10.606910720422944,15.390549814373403,10.185906465428955,10.912901663553237,10.442559245684107,12.004684188447971,9.458643447176634,11.586320681772536,8.285844568578122,9.543083106028938,7.350749394319646,8.675595395280935,7.030716588721239,7.807102310594583,7.261451379585511,9.249537373928472,7.440851919083117,10.075730138652895,8.398001516736908,5.089794239087976,2.232160397216388,2.283038711058958,1,0.0009671179883945841,1
CONS_000425,0,22.10934099102238,22.162387939918347,22.132764190134345,3.407125376336095,11.608503330073376,0.15410342730776777,5.224153861422099,2.8432683943630197,12.981234858485092,30.696897988921915,17.715663130436823,16.435094743519077,27.482175639357905,0,0.0,0,0,2.078824355589214,2.6382122798462095,9.782224652591774,14,-0.0019549382910808532,0.029332515070397025,-4.350738924832992,-0.1919984348027511,23.308245311762743,1.8702820508533473,24.86336868049748,1.8150927824401615,25.903239729983866,1.8600884353154854,25.74314753785715,2.0394997137529973,24.667085317642602,1.9554121737831485,22.991026943621954,1.9415222471527616,20.804805934280978,2.0870066568146273,19.301430240191,1.8928388975250265,18.22177134625291,1.847241421470934,18.186643743951873,1.9646462945705792,19.66147939503011,1.8572802456063668,20.454679461040705,2.0632236689403456,6.869136003224384,2.901966498387229,1.3884130066551306,63,0.0609284332688588,63
CONS_000426,0,39.57233078244683,39.56284818385941,39.62817121648994,5.274051971035422,27.815624193182618,0.1332762496794501,7.314612575408908,4.253116752811216,22.986715427997133,52.91346255670685,29.926747128709714,30.51406852034408,47.96232102394745,0,0.0,0,0,4.781597693002168,6.052214332328264,18.857833098084892,5,-0.002704113689268954,0.023421812999713465,-4.93612844440775,-0.12213706656045621,40.74873485420934,4.290146246612683,41.807576007489956,4.728497080328169,43.604477344384776,3.788775124238837,43.566555670646,3.7022471969840764,42.34930006642223,4.538001280793936,40.86117022357991,4.469987740103954,38.82971978739964,4.05280624576316,36.70846051753816,4.428005748258345,35.17737753685142,4.83025673755182,36.00007957428757,4.6350817536934334,35.767125185723856,4.648870507583325,37.63334707472354,4.358177414447975,7.53281269123557,3.115354724843506,1.337132793882461,65,0.06286266924564797,65
